t,Gx,Gy,Gz
12.83,0.24,0,0.97
12.84,0.24,0,0.97
12.85,0.24,0,0.97
12.86,0.24,0,0.97
12.87,0.25,0,0.97
12.88,0.25,0,0.97
12.89,0.25,0,0.97
12.9,0.25,0,0.97
12.91,0.25,0,0.97
12.92,0.25,0,0.97
12.93,0.25,0,0.97
12.94,0.25,0,0.97
12.95,0.25,0,0.97
12.96,0.25,0,0.97
12.97,0.26,0,0.97
12.98,0.26,0,0.97
12.99,0.26,0,0.97
13,0.26,0,0.97
13.01,0.26,0,0.97
13.02,0.26,0,0.97
13.03,0.26,0,0.97
13.04,0.26,0,0.96
13.05,0.26,0,0.96
13.06,0.26,0,0.96
13.07,0.27,0,0.96
13.08,0.27,0,0.96
13.09,0.27,0,0.96
13.1,0.27,0,0.96
13.11,0.27,0,0.96
13.12,0.27,0,0.96
13.13,0.27,0,0.96
13.14,0.27,0,0.96
13.15,0.27,0,0.96
13.16,0.27,0,0.96
13.17,0.28,0,0.96
13.18,0.28,0,0.96
13.19,0.28,0,0.96
13.2,0.28,0,0.96
13.21,0.28,0,0.96
13.22,0.28,0,0.96
13.23,0.28,0,0.96
13.24,0.28,0,0.96
13.25,0.28,0,0.96
13.26,0.28,0,0.96
13.27,0.29,0,0.96
13.28,0.29,0,0.96
13.29,0.29,0,0.96
13.3,0.29,0,0.96
13.31,0.29,0,0.96
13.32,0.29,0,0.96
13.33,0.29,0,0.96
13.34,0.29,0,0.96
13.35,0.29,0,0.96
13.36,0.29,0,0.96
13.37,0.29,0,0.96
13.38,0.3,0,0.96
13.39,0.3,0,0.96
13.4,0.3,0,0.95
13.41,0.3,0,0.95
13.42,0.3,0,0.95
13.43,0.3,0,0.95
13.44,0.3,0,0.95
13.45,0.3,0,0.95
13.46,0.3,0,0.95
13.47,0.3,0,0.95
13.48,0.3,0,0.95
13.49,0.31,0,0.95
13.5,0.31,0,0.95
13.51,0.31,0,0.95
13.52,0.31,0,0.95
13.53,0.31,0,0.95
13.54,0.31,0,0.95
13.55,0.31,0,0.95
13.56,0.31,0,0.95
13.57,0.31,0,0.95
13.58,0.31,0,0.95
13.59,0.31,0,0.95
13.6,0.32,0,0.95
13.61,0.32,0,0.95
13.62,0.32,0,0.95
13.63,0.32,0,0.95
13.64,0.32,0,0.95
13.65,0.32,0,0.95
13.66,0.32,0,0.95
13.67,0.32,0,0.95
13.68,0.32,0,0.95
13.69,0.32,0,0.95
13.7,0.32,0,0.95
13.71,0.32,0,0.95
13.72,0.33,0,0.95
13.73,0.33,0,0.95
13.74,0.33,0,0.94
13.75,0.33,0,0.94
13.76,0.33,0,0.94
13.77,0.33,0,0.94
13.78,0.33,0,0.94
13.79,0.33,0,0.94
13.8,0.33,0,0.94
13.81,0.33,0,0.94
13.82,0.33,0,0.94
13.83,0.33,0,0.94
13.84,0.34,0,0.94
13.85,0.34,0,0.94
13.86,0.34,0,0.94
13.87,0.34,0,0.94
13.88,0.34,0,0.94
13.89,0.34,0,0.94
13.9,0.34,0,0.94
13.91,0.34,0,0.94
13.92,0.34,0,0.94
13.93,0.34,0,0.94
13.94,0.34,0,0.94
13.95,0.34,0,0.94
13.96,0.35,0,0.94
13.97,0.35,0,0.94
13.98,0.35,0,0.94
13.99,0.35,0,0.94
14,0.35,0,0.94
14.01,0.35,0,0.94
14.02,0.35,0,0.94
14.03,0.35,0,0.94
14.04,0.35,0,0.94
14.05,0.35,0,0.94
14.06,0.35,0,0.94
14.07,0.35,0,0.94
14.08,0.35,0,0.93
14.09,0.36,0,0.93
14.1,0.36,0,0.93
14.11,0.36,0,0.93
14.12,0.36,0,0.93
14.13,0.36,0,0.93
14.14,0.36,0,0.93
14.15,0.36,0,0.93
14.16,0.36,0,0.93
14.17,0.36,0,0.93
14.18,0.36,0,0.93
14.19,0.36,0,0.93
14.2,0.36,0,0.93
14.21,0.36,0,0.93
14.22,0.37,0,0.93
14.23,0.37,0,0.93
14.24,0.37,0,0.93
14.25,0.37,0,0.93
14.26,0.37,0,0.93
14.27,0.37,0,0.93
14.28,0.37,0,0.93
14.29,0.37,0,0.93
14.3,0.37,0,0.93
14.31,0.37,0,0.93
14.32,0.37,0,0.93
14.33,0.37,0,0.93
14.34,0.37,0,0.93
14.35,0.37,0,0.93
14.36,0.38,0,0.93
14.37,0.38,0,0.93
14.38,0.38,0,0.93
14.39,0.38,0,0.93
14.4,0.38,0,0.93
14.41,0.38,0,0.93
14.42,0.38,0,0.93
14.43,0.38,0,0.92
14.44,0.38,0,0.92
14.45,0.38,0,0.92
14.46,0.38,0,0.92
14.47,0.38,0,0.92
14.48,0.38,0,0.92
14.49,0.38,0,0.92
14.5,0.39,0,0.92
14.51,0.39,0,0.92
14.52,0.39,0,0.92
14.53,0.39,0,0.92
14.54,0.39,0,0.92
14.55,0.39,0,0.92
14.56,0.39,0,0.92
14.57,0.39,0,0.92
14.58,0.39,0,0.92
14.59,0.39,0,0.92
14.6,0.39,0,0.92
14.61,0.39,0,0.92
14.62,0.39,0,0.92
14.63,0.39,0,0.92
14.64,0.39,0,0.92
14.65,0.4,0,0.92
14.66,0.4,0,0.92
14.67,0.4,0,0.92
14.68,0.4,0,0.92
14.69,0.4,0,0.92
14.7,0.4,0,0.92
14.71,0.4,0,0.92
14.72,0.4,0,0.92
14.73,0.4,0,0.92
14.74,0.4,0,0.92
14.75,0.4,0,0.92
14.76,0.4,0,0.92
14.77,0.4,0,0.92
14.78,0.4,0,0.92
14.79,0.4,0,0.91
14.8,0.4,0,0.91
14.81,0.41,0,0.91
14.82,0.41,0,0.91
14.83,0.41,0,0.91
14.84,0.41,0,0.91
14.85,0.41,0,0.91
14.86,0.41,0,0.91
14.87,0.41,0,0.91
14.88,0.41,0,0.91
14.89,0.41,0,0.91
14.9,0.41,0,0.91
14.91,0.41,0,0.91
14.92,0.41,0,0.91
14.93,0.41,0,0.91
14.94,0.41,0,0.91
14.95,0.41,0,0.91
14.96,0.41,0,0.91
14.97,0.41,0,0.91
14.98,0.42,0,0.91
14.99,0.42,0,0.91
15,0.42,0,0.91
15.01,0.42,0,0.91
15.02,0.42,0,0.91
15.03,0.42,0,0.91
15.04,0.42,0,0.91
15.05,0.42,0,0.91
15.06,0.42,0,0.91
15.07,0.42,0,0.91
15.08,0.42,0,0.91
15.09,0.42,0,0.91
15.1,0.42,0,0.91
15.11,0.42,0,0.91
15.12,0.42,0,0.91
15.13,0.42,0,0.91
15.14,0.42,0,0.91
15.15,0.42,0,0.91
15.16,0.43,0,0.91
15.17,0.43,0,0.9
15.18,0.43,0,0.9
15.19,0.43,0,0.9
15.2,0.43,0,0.9
15.21,0.43,0,0.9
15.22,0.43,0,0.9
15.23,0.43,0,0.9
15.24,0.43,0,0.9
15.25,0.43,0,0.9
15.26,0.43,0,0.9
15.27,0.43,0,0.9
15.28,0.43,0,0.9
15.29,0.43,0,0.9
15.3,0.43,0,0.9
15.31,0.43,0,0.9
15.32,0.43,0,0.9
15.33,0.43,0,0.9
15.34,0.43,0,0.9
15.35,0.44,0,0.9
15.36,0.44,0,0.9
15.37,0.44,0,0.9
15.38,0.44,0,0.9
15.39,0.44,0,0.9
15.4,0.44,0,0.9
15.41,0.44,0,0.9
15.42,0.44,0,0.9
15.43,0.44,0,0.9
15.44,0.44,0,0.9
15.45,0.44,0,0.9
15.46,0.44,0,0.9
15.47,0.44,0,0.9
15.48,0.44,0,0.9
15.49,0.44,0,0.9
15.5,0.44,0,0.9
15.51,0.44,0,0.9
15.52,0.44,0,0.9
15.53,0.44,0,0.9
15.54,0.44,0,0.9
15.55,0.44,0,0.9
15.56,0.45,0,0.9
15.57,0.45,0,0.9
15.58,0.45,0,0.9
15.59,0.45,0,0.89
15.6,0.45,0,0.89
15.61,0.45,0,0.89
15.62,0.45,0,0.89
15.63,0.45,0,0.89
15.64,0.45,0,0.89
15.65,0.45,0,0.89
15.66,0.45,0,0.89
15.67,0.45,0,0.89
15.68,0.45,0,0.89
15.69,0.45,0,0.89
15.7,0.45,0,0.89
15.71,0.45,0,0.89
15.72,0.45,0,0.89
15.73,0.45,0,0.89
15.74,0.45,0,0.89
15.75,0.45,0,0.89
15.76,0.45,0,0.89
15.77,0.45,0,0.89
15.78,0.45,0,0.89
15.79,0.46,0,0.89
15.8,0.46,0,0.89
15.81,0.46,0,0.89
15.82,0.46,0,0.89
15.83,0.46,0,0.89
15.84,0.46,0,0.89
15.85,0.46,0,0.89
15.86,0.46,0,0.89
15.87,0.46,0,0.89
15.88,0.46,0,0.89
15.89,0.46,0,0.89
15.9,0.46,0,0.89
15.91,0.46,0,0.89
15.92,0.46,0,0.89
15.93,0.46,0,0.89
15.94,0.46,0,0.89
15.95,0.46,0,0.89
15.96,0.46,0,0.89
15.97,0.46,0,0.89
15.98,0.46,0,0.89
15.99,0.46,0,0.89
16,0.46,0,0.89
16.01,0.46,0,0.89
16.02,0.46,0,0.89
16.03,0.46,0,0.89
16.04,0.46,0,0.89
16.05,0.47,0,0.89
16.06,0.47,0,0.89
16.07,0.47,0,0.88
16.08,0.47,0,0.88
16.09,0.47,0,0.88
16.1,0.47,0,0.88
16.11,0.47,0,0.88
16.12,0.47,0,0.88
16.13,0.47,0,0.88
16.14,0.47,0,0.88
16.15,0.47,0,0.88
16.16,0.47,0,0.88
16.17,0.47,0,0.88
16.18,0.47,0,0.88
16.19,0.47,0,0.88
16.2,0.47,0,0.88
16.21,0.47,0,0.88
16.22,0.47,0,0.88
16.23,0.47,0,0.88
16.24,0.47,0,0.88
16.25,0.47,0,0.88
16.26,0.47,0,0.88
16.27,0.47,0,0.88
16.28,0.47,0,0.88
16.29,0.47,0,0.88
16.3,0.47,0,0.88
16.31,0.47,0,0.88
16.32,0.47,0,0.88
16.33,0.47,0,0.88
16.34,0.47,0,0.88
16.35,0.48,0,0.88
16.36,0.48,0,0.88
16.37,0.48,0,0.88
16.38,0.48,0,0.88
16.39,0.48,0,0.88
16.4,0.48,0,0.88
16.41,0.48,0,0.88
16.42,0.48,0,0.88
16.43,0.48,0,0.88
16.44,0.48,0,0.88
16.45,0.48,0,0.88
16.46,0.48,0,0.88
16.47,0.48,0,0.88
16.48,0.48,0,0.88
16.49,0.48,0,0.88
16.5,0.48,0,0.88
16.51,0.48,0,0.88
16.52,0.48,0,0.88
16.53,0.48,0,0.88
16.54,0.48,0,0.88
16.55,0.48,0,0.88
16.56,0.48,0,0.88
16.57,0.48,0,0.88
16.58,0.48,0,0.88
16.59,0.48,0,0.88
16.6,0.48,0,0.88
16.61,0.48,0,0.88
16.62,0.48,0,0.88
16.63,0.48,0,0.88
16.64,0.48,0,0.88
16.65,0.48,0,0.88
16.66,0.48,0,0.88
16.67,0.48,0,0.88
16.68,0.48,0,0.88
16.69,0.48,0,0.87
16.7,0.48,0,0.87
16.71,0.48,0,0.87
16.72,0.49,0,0.87
16.73,0.49,0,0.87
16.74,0.49,0,0.87
16.75,0.49,0,0.87
16.76,0.49,0,0.87
16.77,0.49,0,0.87
16.78,0.49,0,0.87
16.79,0.49,0,0.87
16.8,0.49,0,0.87
16.81,0.49,0,0.87
16.82,0.49,0,0.87
16.83,0.49,0,0.87
16.84,0.49,0,0.87
16.85,0.49,0,0.87
16.86,0.49,0,0.87
16.87,0.49,0,0.87
16.88,0.49,0,0.87
16.89,0.49,0,0.87
16.9,0.49,0,0.87
16.91,0.49,0,0.87
16.92,0.49,0,0.87
16.93,0.49,0,0.87
16.94,0.49,0,0.87
16.95,0.49,0,0.87
16.96,0.49,0,0.87
16.97,0.49,0,0.87
16.98,0.49,0,0.87
16.99,0.49,0,0.87
17,0.49,0,0.87
17.01,0.49,0,0.87
17.02,0.49,0,0.87
17.03,0.49,0,0.87
17.04,0.49,0,0.87
17.05,0.49,0,0.87
17.06,0.49,0,0.87
17.07,0.49,0,0.87
17.08,0.49,0,0.87
17.09,0.49,0,0.87
17.1,0.49,0,0.87
17.11,0.49,0,0.87
17.12,0.49,0,0.87
17.13,0.49,0,0.87
17.14,0.49,0,0.87
17.15,0.49,0,0.87
17.16,0.49,0,0.87
17.17,0.49,0,0.87
17.18,0.49,0,0.87
17.19,0.49,0,0.87
17.2,0.49,0,0.87
17.21,0.49,0,0.87
17.22,0.49,0,0.87
17.23,0.49,0,0.87
17.24,0.49,0,0.87
17.25,0.49,0,0.87
17.26,0.5,0,0.87
17.27,0.5,0,0.87
17.28,0.5,0,0.87
17.29,0.5,0,0.87
17.3,0.5,0,0.87
17.31,0.5,0,0.87
17.32,0.5,0,0.87
17.33,0.5,0,0.87
17.34,0.5,0,0.87
17.35,0.5,0,0.87
17.36,0.5,0,0.87
17.37,0.5,0,0.87
17.38,0.5,0,0.87
17.39,0.5,0,0.87
17.4,0.5,0,0.87
17.41,0.5,0,0.87
17.42,0.5,0,0.87
17.43,0.5,0,0.87
17.44,0.5,0,0.87
17.45,0.5,0,0.87
17.46,0.5,0,0.87
17.47,0.5,0,0.87
17.48,0.5,0,0.87
17.49,0.5,0,0.87
17.5,0.5,0,0.87
17.51,0.5,0,0.87
17.52,0.5,0,0.87
17.53,0.5,0,0.87
17.54,0.5,0,0.87
17.55,0.5,0,0.87
17.56,0.5,0,0.87
17.57,0.5,0,0.87
17.58,0.5,0,0.87
17.59,0.5,0,0.87
17.6,0.5,0,0.87
17.61,0.5,0,0.87
17.62,0.5,0,0.87
17.63,0.5,0,0.87
17.64,0.5,0,0.87
17.65,0.5,0,0.87
17.66,0.5,0,0.87
17.67,0.5,0,0.87
17.68,0.5,0,0.87
17.69,0.5,0,0.87
17.7,0.5,0,0.87
17.71,0.5,0,0.87
17.72,0.5,0,0.87
17.73,0.5,0,0.87
17.74,0.5,0,0.87
17.75,0.5,0,0.87
17.76,0.5,0,0.87
17.77,0.5,0,0.87
17.78,0.5,0,0.87
17.79,0.5,0,0.87
17.8,0.5,0,0.87
17.81,0.5,0,0.87
17.82,0.5,0,0.87
17.83,0.5,0,0.87
17.84,0.5,0,0.87
17.85,0.5,0,0.87
17.86,0.5,0,0.87
17.87,0.5,0,0.87
17.88,0.5,0,0.87
17.89,0.5,0,0.87
17.9,0.5,0,0.87
17.91,0.5,0,0.87
17.92,0.5,0,0.87
17.93,0.5,0,0.87
17.94,0.5,0,0.87
17.95,0.5,0,0.87
17.96,0.5,0,0.87
17.97,0.5,0,0.87
17.98,0.5,0,0.87
17.99,0.5,0,0.87
18,0.5,0,0.87
18.01,0.5,0,0.87
18.02,0.5,0,0.87
18.03,0.5,0,0.87
18.04,0.5,0,0.87
18.05,0.5,0,0.87
18.06,0.5,0,0.87
18.07,0.5,0,0.87
18.08,0.5,0,0.87
18.09,0.5,0,0.87
18.1,0.5,0,0.87
18.11,0.5,0,0.87
18.12,0.5,0,0.87
18.13,0.5,0,0.87
18.14,0.5,0,0.87
18.15,0.5,0,0.87
18.16,0.5,0,0.87
18.17,0.5,0,0.87
18.18,0.5,0,0.87
18.19,0.5,0,0.87
18.2,0.5,0,0.87
18.21,0.5,0,0.87
18.22,0.5,0,0.87
18.23,0.5,0,0.87
18.24,0.5,0,0.87
18.25,0.5,0,0.87
18.26,0.5,0,0.87
18.27,0.5,0,0.87
18.28,0.5,0,0.87
18.29,0.5,0,0.87
18.3,0.5,0,0.87
18.31,0.5,0,0.87
18.32,0.5,0,0.87
18.33,0.5,0,0.87
18.34,0.5,0,0.87
18.35,0.5,0,0.87
18.36,0.5,0,0.87
18.37,0.5,0,0.87
18.38,0.5,0,0.87
18.39,0.5,0,0.87
18.4,0.5,0,0.87
18.41,0.5,0,0.87
18.42,0.5,0,0.87
18.43,0.5,0,0.87
18.44,0.5,0,0.87
18.45,0.5,0,0.87
18.46,0.5,0,0.87
18.47,0.5,0,0.87
18.48,0.5,0,0.87
18.49,0.5,0,0.87
18.5,0.5,0,0.87
18.51,0.5,0,0.87
18.52,0.5,0,0.87
18.53,0.5,0,0.87
18.54,0.5,0,0.87
18.55,0.5,0,0.87
18.56,0.5,0,0.87
18.57,0.5,0,0.87
18.58,0.5,0,0.87
18.59,0.5,0,0.87
18.6,0.5,0,0.87
18.61,0.5,0,0.87
18.62,0.5,0,0.87
18.63,0.5,0,0.87
18.64,0.5,0,0.87
18.65,0.5,0,0.87
18.66,0.5,0,0.87
18.67,0.5,0,0.87
18.68,0.5,0,0.87
18.69,0.5,0,0.87
18.7,0.5,0,0.87
18.71,0.5,0,0.87
18.72,0.5,0,0.87
18.73,0.5,0,0.87
18.74,0.5,0,0.87
18.75,0.5,0,0.87
18.76,0.5,0,0.87
18.77,0.5,0,0.87
18.78,0.5,0,0.87
18.79,0.5,0,0.87
18.8,0.5,0,0.87
18.81,0.5,0,0.87
18.82,0.5,0,0.87
18.83,0.5,0,0.87
18.84,0.5,0,0.87
18.85,0.5,0,0.87
18.86,0.5,0,0.87
18.87,0.5,0,0.87
18.88,0.5,0,0.87
18.89,0.5,0,0.87
18.9,0.5,0,0.87
18.91,0.5,0,0.87
18.92,0.5,0,0.87
18.93,0.5,0,0.87
18.94,0.5,0,0.87
18.95,0.5,0,0.87
18.96,0.5,0,0.87
18.97,0.5,0,0.87
18.98,0.5,0,0.87
18.99,0.5,0,0.87
19,0.5,0,0.87
19.01,0.5,0,0.87
19.02,0.5,0,0.87
19.03,0.5,0,0.87
19.04,0.5,0,0.87
19.05,0.5,0,0.87
19.06,0.5,0,0.87
19.07,0.5,0,0.87
19.08,0.5,0,0.87
19.09,0.5,0,0.87
19.1,0.5,0,0.87
19.11,0.5,0,0.87
19.12,0.5,0,0.87
19.13,0.5,0,0.87
19.14,0.5,0,0.87
19.15,0.5,0,0.87
19.16,0.5,0,0.87
19.17,0.5,0,0.87
19.18,0.5,0,0.87
19.19,0.5,0,0.87
19.2,0.5,0,0.87
19.21,0.5,0,0.87
19.22,0.5,0,0.87
19.23,0.5,0,0.87
19.24,0.5,0,0.87
19.25,0.5,0,0.87
19.26,0.5,0,0.87
19.27,0.5,0,0.87
19.28,0.5,0,0.87
19.29,0.5,0,0.87
19.3,0.5,0,0.87
19.31,0.5,0,0.87
19.32,0.5,0,0.87
19.33,0.5,0,0.87
19.34,0.5,0,0.87
19.35,0.5,0,0.87
19.36,0.5,0,0.87
19.37,0.5,0,0.87
19.38,0.5,0,0.87
19.39,0.5,0,0.87
19.4,0.5,0,0.87
19.41,0.5,0,0.87
19.42,0.5,0,0.87
19.43,0.5,0,0.87
19.44,0.5,0,0.87
19.45,0.5,0,0.87
19.46,0.5,0,0.87
19.47,0.5,0,0.87
19.48,0.5,0,0.87
19.49,0.5,0,0.87
19.5,0.5,0,0.87
19.51,0.5,0,0.87
19.52,0.5,0,0.87
19.53,0.5,0,0.87
19.54,0.5,0,0.87
19.55,0.5,0,0.87
19.56,0.5,0,0.87
19.57,0.5,0,0.87
19.58,0.5,0,0.87
19.59,0.5,0,0.87
19.6,0.5,0,0.87
19.61,0.5,0,0.87
19.62,0.5,0,0.87
19.63,0.5,0,0.87
19.64,0.5,0,0.87
19.65,0.5,0,0.87
19.66,0.5,0,0.87
19.67,0.5,0,0.87
19.68,0.5,0,0.87
19.69,0.5,0,0.87
19.7,0.5,0,0.87
19.71,0.5,0,0.87
19.72,0.5,0,0.87
19.73,0.5,0,0.87
19.74,0.5,0,0.87
19.75,0.5,0,0.87
19.76,0.5,0,0.87
19.77,0.5,0,0.87
19.78,0.5,0,0.87
19.79,0.5,0,0.87
19.8,0.5,0,0.87
19.81,0.5,0,0.87
19.82,0.5,0,0.87
19.83,0.5,0,0.87
19.84,0.5,0,0.87
19.85,0.5,0,0.87
19.86,0.5,0,0.87
19.87,0.5,0,0.87
19.88,0.5,0,0.87
19.89,0.5,0,0.87
19.9,0.5,0,0.87
19.91,0.5,0,0.87
19.92,0.5,0,0.87
19.93,0.5,0,0.87
19.94,0.5,0,0.87
19.95,0.5,0,0.87
19.96,0.5,0,0.87
19.97,0.5,0,0.87
19.98,0.5,0,0.87
19.99,0.5,0,0.87
20,0.5,0,0.87
20.01,0.5,0,0.87
20.02,0.5,0,0.87
20.03,0.5,0,0.87
20.04,0.5,0,0.87
20.05,0.5,0,0.87
20.06,0.5,0,0.87
20.07,0.5,0,0.87
20.08,0.5,0,0.87
20.09,0.5,0,0.87
20.1,0.5,0,0.87
20.11,0.5,0,0.87
20.12,0.5,0,0.87
20.13,0.5,0,0.87
20.14,0.5,0,0.87
20.15,0.5,0,0.87
20.16,0.5,0,0.87
20.17,0.5,0,0.87
20.18,0.5,0,0.87
20.19,0.5,0,0.87
20.2,0.5,0,0.87
20.21,0.5,0,0.87
20.22,0.5,0,0.87
20.23,0.5,0,0.87
20.24,0.5,0,0.87
20.25,0.5,0,0.87
20.26,0.5,0,0.87
20.27,0.5,0,0.87
20.28,0.5,0,0.87
20.29,0.5,0,0.87
20.3,0.5,0,0.87
20.31,0.5,0,0.87
20.32,0.5,0,0.87
20.33,0.5,0,0.87
20.34,0.5,0,0.87
20.35,0.5,0,0.87
20.36,0.5,0,0.87
20.37,0.5,0,0.87
20.38,0.5,0,0.87
20.39,0.5,0,0.87
20.4,0.5,0,0.87
20.41,0.5,0,0.87
20.42,0.5,0,0.87
20.43,0.5,0,0.87
20.44,0.5,0,0.87
20.45,0.5,0,0.87
20.46,0.5,0,0.87
20.47,0.5,0,0.87
20.48,0.5,0,0.87
20.49,0.5,0,0.87
20.5,0.5,0,0.87
20.51,0.5,0,0.87
20.52,0.5,0,0.87
20.53,0.5,0,0.87
20.54,0.5,0,0.87
20.55,0.5,0,0.87
20.56,0.5,0,0.87
20.57,0.5,0,0.87
20.58,0.5,0,0.87
20.59,0.5,0,0.87
20.6,0.5,0,0.87
20.61,0.5,0,0.87
20.62,0.5,0,0.87
20.63,0.5,0,0.87
20.64,0.5,0,0.87
20.65,0.5,0,0.87
20.66,0.5,0,0.87
20.67,0.5,0,0.87
20.68,0.5,0,0.87
20.69,0.5,0,0.87
20.7,0.5,0,0.87
20.71,0.5,0,0.87
20.72,0.5,0,0.87
20.73,0.5,0,0.87
20.74,0.5,0,0.87
20.75,0.5,0,0.87
20.76,0.5,0,0.87
20.77,0.5,0,0.87
20.78,0.5,0,0.87
20.79,0.5,0,0.87
20.8,0.5,0,0.87
20.81,0.5,0,0.87
20.82,0.5,0,0.87
20.83,0.5,0,0.87
20.84,0.5,0,0.87
20.85,0.5,0,0.87
20.86,0.5,0,0.87
20.87,0.5,0,0.87
20.88,0.5,0,0.87
20.89,0.5,0,0.87
20.9,0.5,0,0.87
20.91,0.5,0,0.87
20.92,0.5,0,0.87
20.93,0.5,0,0.87
20.94,0.5,0,0.87
20.95,0.5,0,0.87
20.96,0.5,0,0.87
20.97,0.5,0,0.87
20.98,0.5,0,0.87
20.99,0.5,0,0.87
21,0.5,0,0.87
21.01,0.5,0,0.87
21.02,0.5,0,0.87
21.03,0.5,0,0.87
21.04,0.5,0,0.87
21.05,0.5,0,0.87
21.06,0.5,0,0.87
21.07,0.5,0,0.87
21.08,0.5,0,0.87
21.09,0.5,0,0.87
21.1,0.5,0,0.87
21.11,0.5,0,0.87
21.12,0.5,0,0.87
21.13,0.5,0,0.87
21.14,0.5,0,0.87
21.15,0.5,0,0.87
21.16,0.5,0,0.87
21.17,0.5,0,0.87
21.18,0.5,0,0.87
21.19,0.5,0,0.87
21.2,0.5,0,0.87
21.21,0.5,0,0.87
21.22,0.5,0,0.87
21.23,0.5,0,0.87
21.24,0.5,0,0.87
21.25,0.5,0,0.87
21.26,0.5,0,0.87
21.27,0.5,0,0.87
21.28,0.5,0,0.87
21.29,0.5,0,0.87
21.3,0.5,0,0.87
21.31,0.5,0,0.87
21.32,0.5,0,0.87
21.33,0.5,0,0.87
21.34,0.5,0,0.87
21.35,0.5,0,0.87
21.36,0.5,0,0.87
21.37,0.5,0,0.87
21.38,0.5,0,0.87
21.39,0.5,0,0.87
21.4,0.5,0,0.87
21.41,0.5,0,0.87
21.42,0.5,0,0.87
21.43,0.5,0,0.87
21.44,0.5,0,0.87
21.45,0.5,0,0.87
21.46,0.5,0,0.87
21.47,0.5,0,0.87
21.48,0.5,0,0.87
21.49,0.5,0,0.87
21.5,0.5,0,0.87
21.51,0.5,0,0.87
21.52,0.5,0,0.87
21.53,0.5,0,0.87
21.54,0.5,0,0.87
21.55,0.5,0,0.87
21.56,0.5,0,0.87
21.57,0.5,0,0.87
21.58,0.5,0,0.87
21.59,0.5,0,0.87
21.6,0.5,0,0.87
21.61,0.5,0,0.87
21.62,0.5,0,0.87
21.63,0.5,0,0.87
21.64,0.5,0,0.87
21.65,0.5,0,0.87
21.66,0.5,0,0.87
21.67,0.5,0,0.87
21.68,0.5,0,0.87
21.69,0.5,0,0.87
21.7,0.5,0,0.87
21.71,0.5,0,0.87
21.72,0.5,0,0.87
21.73,0.5,0,0.87
21.74,0.5,0,0.87
21.75,0.5,0,0.87
21.76,0.5,0,0.87
21.77,0.5,0,0.87
21.78,0.5,0,0.87
21.79,0.5,0,0.87
21.8,0.5,0,0.87
21.81,0.5,0,0.87
21.82,0.5,0,0.87
21.83,0.5,0,0.87
21.84,0.5,0,0.87
21.85,0.5,0,0.87
21.86,0.5,0,0.87
21.87,0.5,0,0.87
21.88,0.5,0,0.87
21.89,0.5,0,0.87
21.9,0.5,0,0.87
21.91,0.5,0,0.87
21.92,0.5,0,0.87
21.93,0.5,0,0.87
21.94,0.5,0,0.87
21.95,0.5,0,0.87
21.96,0.5,0,0.87
21.97,0.5,0,0.87
21.98,0.5,0,0.87
21.99,0.5,0,0.87
22,0.5,0,0.87
22.01,0.5,0,0.87
22.02,0.5,0,0.87
22.03,0.5,0,0.87
22.04,0.5,0,0.87
22.05,0.5,0,0.87
22.06,0.5,0,0.87
22.07,0.5,0,0.87
22.08,0.5,0,0.87
22.09,0.5,0,0.87
22.1,0.5,0,0.87
22.11,0.5,0,0.87
22.12,0.5,0,0.87
22.13,0.5,0,0.87
22.14,0.5,0,0.87
22.15,0.5,0,0.87
22.16,0.5,0,0.87
22.17,0.5,0,0.87
22.18,0.5,0,0.87
22.19,0.5,0,0.87
22.2,0.5,0,0.87
22.21,0.5,0,0.87
22.22,0.5,0,0.87
22.23,0.5,0,0.87
22.24,0.5,0,0.87
22.25,0.5,0,0.87
22.26,0.5,0,0.87
22.27,0.5,0,0.87
22.28,0.5,0,0.87
22.29,0.5,0,0.87
22.3,0.5,0,0.87
22.31,0.5,0,0.87
22.32,0.5,0,0.87
22.33,0.5,0,0.87
22.34,0.5,0,0.87
22.35,0.5,0,0.87
22.36,0.5,0,0.87
22.37,0.5,0,0.87
22.38,0.5,0,0.87
22.39,0.5,0,0.87
22.4,0.5,0,0.87
22.41,0.5,0,0.87
22.42,0.5,0,0.87
22.43,0.5,0,0.87
22.44,0.5,0,0.87
22.45,0.5,0,0.87
22.46,0.5,0,0.87
22.47,0.5,0,0.87
22.48,0.5,0,0.87
22.49,0.5,0,0.87
22.5,0.5,0,0.87
22.51,0.5,0,0.87
22.52,0.5,0,0.87
22.53,0.5,0,0.87
22.54,0.5,0,0.87
22.55,0.5,0,0.87
22.56,0.5,0,0.87
22.57,0.5,0,0.87
22.58,0.5,0,0.87
22.59,0.5,0,0.87
22.6,0.5,0,0.87
22.61,0.5,0,0.87
22.62,0.5,0,0.87
22.63,0.5,0,0.87
22.64,0.5,0,0.87
22.65,0.5,0,0.87
22.66,0.5,0,0.87
22.67,0.5,0,0.87
22.68,0.5,0,0.87
22.69,0.5,0,0.87
22.7,0.5,0,0.87
22.71,0.5,0,0.87
22.72,0.5,0,0.87
22.73,0.5,0,0.87
22.74,0.5,0,0.87
22.75,0.5,0,0.87
22.76,0.5,0,0.87
22.77,0.5,0,0.87
22.78,0.5,0,0.87
22.79,0.5,0,0.87
22.8,0.5,0,0.87
22.81,0.5,0,0.87
22.82,0.5,0,0.87
